Total Rules: 128000

P0=128000	P1=0     	P2=0     	P3=0     	P4=0     	
P5=0     	P6=0     	P7=0     	P8=0     	P9=0     	
P10=0     	P11=0     	P12=0     	P13=0     	P14=0     	
protocalVar= 43546

srcMask=0: 128000
 1:    0	 2:    0	 3:    0	 4:    0	 5:    0	 6:    0	 7:    0	 8:    0	
 9:    0	10:    0	11:    0	12:    0	13:    0	14:    0	15:    0	16:    0	
17:    0	18:    0	19:    0	20:    0	21:    0	22:    0	23:    0	24:    0	
25:    0	26:    0	27:    0	28:    0	29:    0	30:    0	31:    0	32:    0	

dstMask=0: 0
 1:    0	 2:    0	 3:    0	 4:    0	 5:    0	 6:    0	 7:    0	 8:    0	
 9:    0	10:    0	11:    0	12:    0	13:    0	14:    0	15:    0	16:    0	
17:    0	18:    0	19:    0	20:    0	21:    0	22:    0	23:    0	24:    0	
25:    0	26:    0	27:    0	28:    0	29:    0	30:    0	31:    0	32: 128000	

No.	src1	src2	src3	src4	dst1	dst2	dst3	dst4	srcPort	dstPort	sPWidth	dPWidth
15	   0	   0	   0	   0	   0	   0	1757	 510	   0	   6	   0	1759
16	   0	   0	   0	   0	   0	   0	1757	 510	   0	   8	   0	1733
17	   0	   0	   0	   0	   0	   0	1757	 510	   0	   6	   0	1684
18	   0	   0	   0	   0	   0	   0	1757	 510	   0	   5	   0	1725
19	   0	   0	   0	   0	   0	   0	1757	 510	   0	   7	   0	1743
20	   0	   0	   0	   0	   0	   0	1757	 510	   0	   6	   0	1628
21	   0	   0	   0	   0	   0	   0	1757	 510	   0	  12	   0	1711
22	   0	   0	   0	   0	   0	   0	1757	 510	   0	   4	   0	1676
23	   0	   0	   0	   0	   0	   0	1757	 510	   0	   6	   0	1651
24	   0	   0	   0	   0	   0	   0	1757	 510	   0	  12	   0	1676
25	   0	   0	   0	   0	   0	   0	1757	 510	   0	   8	   0	1601
26	   0	   0	   0	   0	   0	   0	1757	 510	   0	   5	   0	1628
27	   0	   0	   0	   0	   0	   0	1757	 510	   0	   6	   0	1539
28	   0	   0	   0	   0	   0	   0	1757	 510	   0	   9	   0	1498
29	   0	   0	   0	   0	   0	   0	1748	 510	   0	   5	   0	1568
30	   0	   0	   0	   0	   0	   0	1506	 510	   0	   3	   0	1541
31	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	1533
32	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	1491
33	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	1459
34	   0	   0	   0	   0	   0	   0	1506	 510	   0	   6	   0	1520
35	   0	   0	   0	   0	   0	   0	1506	 510	   0	   6	   0	1384
36	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1505
37	   0	   0	   0	   0	   0	   0	1506	 510	   0	   4	   0	1422
38	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1317
39	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1407
40	   0	   0	   0	   0	   0	   0	1506	 510	   0	  10	   0	1383
41	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	1285
42	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	1313
43	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	1333
44	   0	   0	   0	   0	   0	   0	1506	 510	   0	   4	   0	1296
45	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1230
46	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1226
47	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1274
48	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1283
49	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	1316
50	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1255
51	   0	   0	   0	   0	   0	   0	1506	 510	   0	  10	   0	1158
52	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	1183
53	   0	   0	   0	   0	   0	   0	1506	 510	   0	  10	   0	1132
54	   0	   0	   0	   0	   0	   0	1506	 510	   0	  10	   0	1172
55	   0	   0	   0	   0	   0	   0	1506	 510	   0	  11	   0	1090
56	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	1149
57	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1061
58	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1065
59	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	1121
60	   0	   0	   0	   0	   0	   0	1506	 510	   0	  11	   0	1062
61	   0	   0	   0	   0	   0	   0	1506	 510	   0	   4	   0	1080
62	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	1036
63	   0	   0	   0	   0	   0	   0	1506	 510	   0	   7	   0	1044
64	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	 977
65	   0	   0	   0	   0	   0	   0	1506	 510	   0	  13	   0	 995
66	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	 930
67	   0	   0	   0	   0	   0	   0	1506	 510	   0	  14	   0	 892
68	   0	   0	   0	   0	   0	   0	1506	 510	   0	  11	   0	 924
69	   0	   0	   0	   0	   0	   0	1506	 510	   0	   4	   0	 937
70	   0	   0	   0	   0	   0	   0	1506	 510	   0	  12	   0	 931
71	   0	   0	   0	   0	   0	   0	1506	 510	   0	   9	   0	 890
72	   0	   0	   0	   0	   0	   0	1506	 510	   0	  11	   0	 880
73	   0	   0	   0	   0	   0	   0	1506	 510	   0	   5	   0	 855
74	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	 809
75	   0	   0	   0	   0	   0	   0	1506	 510	   0	  11	   0	 861
76	   0	   0	   0	   0	   0	   0	1506	 510	   0	  10	   0	 759
77	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	 790
78	   0	   0	   0	   0	   0	   0	1506	 510	   0	   8	   0	 767
79	   0	   0	   0	   0	   0	   0	1506	 510	   0	   6	   0	 743
80	   0	   0	   0	   0	   0	   0	   0	 510	   0	  15	   0	 732
81	   0	   0	   0	   0	   0	   0	   0	 510	   0	   4	   0	 729
82	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 708
83	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 724
84	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 683
85	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 639
86	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 604
87	   0	   0	   0	   0	   0	   0	   0	 510	   0	   9	   0	 620
88	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 605
89	   0	   0	   0	   0	   0	   0	   0	 510	   0	   5	   0	 597
90	   0	   0	   0	   0	   0	   0	   0	 510	   0	  13	   0	 607
91	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 564
92	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 527
93	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 568
94	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 501
95	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 542
96	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 483
97	   0	   0	   0	   0	   0	   0	   0	 510	   0	   5	   0	 473
98	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 479
99	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 437
100	   0	   0	   0	   0	   0	   0	   0	 510	   0	   5	   0	 449
101	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 407
102	   0	   0	   0	   0	   0	   0	   0	 510	   0	   9	   0	 379
103	   0	   0	   0	   0	   0	   0	   0	 510	   0	   8	   0	 384
104	   0	   0	   0	   0	   0	   0	   0	 510	   0	   3	   0	 364
105	   0	   0	   0	   0	   0	   0	   0	 510	   0	   8	   0	 370
106	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 340
107	   0	   0	   0	   0	   0	   0	   0	 510	   0	   8	   0	 323
108	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 310
109	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 277
110	   0	   0	   0	   0	   0	   0	   0	 510	   0	  11	   0	 291
111	   0	   0	   0	   0	   0	   0	   0	 510	   0	  14	   0	 229
112	   0	   0	   0	   0	   0	   0	   0	 510	   0	   3	   0	 223
113	   0	   0	   0	   0	   0	   0	   0	 510	   0	   4	   0	 212
114	   0	   0	   0	   0	   0	   0	   0	 510	   0	  11	   0	 220
115	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 176
116	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 187
117	   0	   0	   0	   0	   0	   0	   0	 510	   0	   6	   0	 171
118	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	 155
119	   0	   0	   0	   0	   0	   0	   0	 510	   0	  12	   0	 131
120	   0	   0	   0	   0	   0	   0	   0	 510	   0	   5	   0	 125
121	   0	   0	   0	   0	   0	   0	   0	 510	   0	   5	   0	  96
122	   0	   0	   0	   0	   0	   0	   0	 510	   0	   7	   0	 100
123	   0	   0	   0	   0	   0	   0	   0	 510	   0	  18	   0	  75
124	   0	   0	   0	   0	   0	   0	   0	 510	   0	   4	   0	  64
125	   0	   0	   0	   0	   0	   0	   0	 510	   0	  10	   0	  35
126	   0	   0	   0	   0	   0	   0	   0	 510	   0	   9	   0	  18
127	   0	   0	   0	   0	   0	   0	   0	 510	   0	  13	   0	   8
128	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
129	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
130	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
131	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
132	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
133	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
134	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
135	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
136	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
137	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
138	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
139	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
140	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
141	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
142	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
143	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
144	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
145	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
146	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
147	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
148	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
149	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
150	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
151	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
152	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
153	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
154	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
155	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
156	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
157	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
158	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
159	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
160	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
161	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
162	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
163	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
164	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
165	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
166	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
167	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
168	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
169	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
170	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
171	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
172	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
173	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
174	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
175	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
176	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
177	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
178	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
179	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
180	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
181	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
182	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
183	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
184	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
185	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
186	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
187	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
188	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
189	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
190	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
191	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
192	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
193	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
194	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
195	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
196	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
197	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
198	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
199	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
200	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
201	   0	   0	   0	   0	128000	   0	   0	 510	   0	   0	   0	   0
202	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
203	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
204	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
205	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
206	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
207	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
208	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
209	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
210	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
211	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
212	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
213	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
214	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
215	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
216	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
217	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
218	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
219	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
220	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
221	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
222	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
223	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
224	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
225	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
226	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
227	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
228	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
229	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
230	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
231	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
232	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
233	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
234	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
235	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
236	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
237	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
238	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
239	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
240	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
241	   0	   0	   0	   0	   0	   0	   0	 510	   0	   0	   0	   0
242	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
243	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
244	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
245	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
246	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
247	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
248	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
249	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
250	   0	   0	   0	   0	   0	   0	   0	 509	   0	   0	   0	   0
251	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
252	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
253	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
254	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
255	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	128000	   0
256	128000	   0	   0	   0	   0	   0	   0	   0	128000	127019	   0	   0
var	7968	   0	   0	   0	7968	3063	 743	  77	7968	7907	7968	 645
V2	   0	   0	   0	   0	7984	3069	 744	  70	   0	   4
