2269530248	4075762305	57235	1705	6	0	77726
1215940890	1507053438	42234	16507	6	0	106324
1313654554	4075761008	38609	3031	6	0	47601
3951045264	4075761091	30372	8906	6	0	95423
619164360	1506947616	25947	12050	6	0	6676
2269530252	845015678	35431	6719	17	0	97376
619164362	2744436435	23696	1707	6	0	66192
3951043311	2744269601	45898	2143	6	0	105128
619163470	846099921	6023	53060	6	0	103910
619165302	2744477645	53443	37020	6	0	101306
2269530252	4075761017	20116	30211	6	0	10138
2269530241	2744437231	59182	62507	6	0	77127
619164364	4075760995	54165	15800	6	0	91357
2269530243	845015962	50779	1708	6	0	36294
619164395	2744437247	65137	20	6	0	70406
1311822689	4075792519	17915	5991	1	0	105055
619164249	2744436872	36606	21	6	0	73104
3951045290	1506947617	32209	5555	17	0	6072
2269530254	845015950	36886	45721	6	0	87508
3951045194	4075761020	17937	61408	6	0	61171
2269530244	845015868	59147	30210	6	0	57767
619164360	2744436763	7391	5540	17	0	4003
3951045154	4075761111	39929	1724	6	0	73042
1313666598	1507753953	25443	38193	6	0	103678
1313654573	1506947986	50632	1526	6	0	65290
619164356	2744436763	36542	30210	6	0	11858
2269530283	4075760969	49151	62507	6	0	75198
2269530254	4075760978	53187	27383	6	0	91458
3951045291	1506947617	26936	61303	6	0	18280
2269530525	4075761022	48333	15802	17	0	97777
619164360	1506947601	7025	1490	6	0	29446
2269530252	845015938	41293	1641	6	0	37375
619164360	845015942	41077	6890	6	0	5315
619164361	2744436827	18381	3745	6	0	32665
1313654288	1506947679	18359	21	6	0	76363
619164401	845015940	60638	12050	6	0	28020
619164314	1506947845	63325	1221	6	0	77976
619164593	2744436764	2006	1521	6	0	54518
1313654563	845015940	54699	1708	17	0	5668
3951045252	1506947729	225	5631	6	0	64361
619164361	845015940	63408	1521	17	0	3868
619164360	845015955	39455	5540	6	0	21575
1313653707	4075761021	2832	1221	6	0	54031
619164372	2744436745	26693	1705	6	0	41269
619164358	2744436885	57306	1352	6	0	57922
2269530348	845015209	8749	25620	6	0	96789
2269530246	2744436762	51800	1711	6	0	14162
619164376	1506947617	24152	61607	6	0	49260
1313654644	4075760968	63466	5555	6	0	64570
619165156	2744436760	50501	6849	6	0	64129
1313654563	845015937	14698	1525	6	0	12304
3951045291	1506947616	1350	1717	6	0	4221
1313654562	845015960	11261	5632	6	0	25779
3951045184	4075761020	10299	1707	6	0	37885
3951046447	2744436767	28212	5555	6	0	69527
2269530254	845020094	31307	443	6	0	70769
2269530312	4075761015	32525	2308	6	0	52177
619164361	1506946191	16130	27000	6	0	65669
619164370	2744436846	10749	1221	6	0	55605
619164362	2744436754	34246	2804	6	0	88733
3951045289	1506947618	9382	1733	6	0	1946
3951045290	1506947621	37973	62103	6	0	23163
2276820330	844901907	30516	15375	6	0	105659
1313654588	4075760047	57456	1724	6	0	74068
2269532688	845017053	61305	33641	6	0	99946
1313664432	4075761131	844	42898	6	0	98978
3951045289	1506947631	9861	443	6	0	20490
3951045289	4075760754	15093	1489	6	0	53213
1313654627	4075760992	63358	65500	6	0	58150
337506967	4208981462	10942	5164	6	0	108743
1313654650	1506948339	18005	65500	6	0	82842
1313654561	845015922	55571	1433	6	0	36140
1313654571	1506947619	40873	1622	6	0	48717
1313654570	4075760994	4028	61805	6	0	55734
2269530249	2744436765	62859	1324	6	0	50352
2269530255	845015970	26008	5632	6	0	28591
619164360	1506947619	63091	6789	6	0	1867
1313654565	845016941	50877	135	6	0	65823
3951067447	1507712996	23272	45039	17	0	106433
3951045396	1506947625	43295	2308	6	0	60855
1313654594	844980642	31532	29502	17	0	102679
1313654670	845015967	31070	1705	6	0	62578
2269530245	2744439579	448	5555	6	0	75859
1313654559	4075760929	32164	6789	6	0	63617
1313654562	845015940	27874	61002	6	0	22508
619164363	2744436750	35713	61903	6	0	48013
2269530133	845015837	7596	1617	6	0	89887
619164362	845015940	18643	30804	6	0	2912
2269530251	2744436762	46849	43702	6	0	84236
1313654560	845016043	10133	1704	6	0	29733
1313654574	845015942	13161	1525	6	0	17029
1313654545	1506947612	675	54770	17	0	98377
619164366	1507074595	63143	1734	6	0	90002
2269530289	845015943	38772	1540	6	0	34351
1313654754	4075761020	968	5541	6	0	38117
1313654530	845015938	20273	6789	6	0	40859
2269530240	845015943	40454	1526	6	0	16839
2269530263	845015942	50738	6888	6	0	28271
1313654378	4075761018	2886	1712	6	0	54498
2159144598	2744444487	53891	53154	6	0	105561
619164364	1506947619	14470	1521	6	0	8947
619164370	1507012133	42295	5631	6	0	90859
619164225	2744437483	58641	1489	6	0	83302
2269530240	845015967	9947	2026	6	0	39301
1313654566	4075760421	43587	1303	6	0	86637
619166766	1506947690	11173	62228	6	0	98027
3951045990	1495656136	63516	51152	6	0	104001
3951045250	1506947599	5994	2115	6	0	55082
619161931	2988333070	48522	55769	17	0	107595
619164366	845015951	41332	6849	6	0	26544
1313660717	4075761020	39205	46455	6	0	95927
2269530254	4075761020	28138	8089	6	0	37206
2269530245	2744436765	34185	1717	6	0	27373
3956859315	2741452012	14296	24538	6	0	107070
1313654636	4075762742	2671	6789	6	0	87009
2269530254	2744436767	10517	1327	6	0	44014
1313654567	4075760504	40131	19856	6	0	65814
1313654560	1506947611	19151	61702	6	0	48519
1313654695	1506947621	60897	59885	6	0	93871
1313654561	1506947619	30270	30804	6	0	1296
1313654505	4075760916	20551	135	6	0	76330
3951045286	1506947629	13813	30211	6	0	33861
3951046092	1506947617	59423	1707	6	0	64001
2269530253	4075760994	32726	5541	6	0	21152
3951045288	4075761016	57931	5543	6	0	16387
2269530248	4075761023	6613	5555	6	0	12707
1313654561	4075761021	15768	61408	6	0	9384
2269530326	4075760999	30626	6000	6	0	58095
619164355	2744436761	48096	62107	6	0	37358
1313654560	4075761022	63856	27400	17	0	6393
619164361	2744436767	24007	1521	6	0	8120
1313654562	4075761134	31287	30804	6	0	47276
1313726436	4075556021	53533	5770	6	0	103762
619154283	2744436764	12585	135	6	0	78642
619166452	844895890	15309	16034	6	0	101820
1313628353	845015944	15165	14543	1	0	98552
1313640382	1506949090	14226	1489	6	0	94001
1313654706	4075761023	5965	5541	6	0	46251
619164360	2744436870	50912	80	6	0	40275
2269516171	845000016	44958	11693	1	0	102250
619164360	845015936	65512	1432	17	0	10726
619163748	2744436970	58035	30211	6	0	82731
1313654646	4075761016	8489	31000	6	0	41416
619018134	2744436753	31587	59226	6	0	98883
1313654130	4075760996	3589	14753	6	0	68702
2269530280	4075760855	26461	20	6	0	73689
2269530363	2744436747	64870	1708	6	0	58127
3951045291	1506947304	64346	1733	6	0	50485
1313654560	4075761021	32241	1700	6	0	19124
3951045282	2744436766	56975	7205	6	0	22815
3951044305	4075761020	27667	1707	6	0	62299
2269530241	2744436816	15439	30211	6	0	50883
1313654564	1506947625	34339	1550	6	0	26421
1313654573	4075761018	6938	61804	17	0	48425
3951045325	1506947620	8214	135	6	0	41293
3951036145	1506947685	47259	1724	6	0	88309
3951045294	1506948869	17970	1525	6	0	67778
3951045291	1506944872	46327	21253	1	0	95834
2269530314	2744440036	57568	1705	6	0	86983
2269536280	845105486	40142	15520	6	0	102915
619164367	2744436760	39988	1711	17	0	14803
2269530991	4075761075	64365	5632	6	0	82667
619164366	2744436767	18971	62504	6	0	37647
3951045264	4075760999	61169	1733	6	0	52635
1313654561	1506947619	7429	1733	6	0	1208
3951045289	1506947624	949	62212	6	0	50400
2269530255	2744437373	48873	1489	6	0	56431
1313654563	4075761318	33518	1600	6	0	79865
1313654534	4075760910	22419	5631	6	0	59835
1313654708	844994126	27235	58304	6	0	99370
3951142821	1506950801	32626	64296	6	0	101641
1313654566	4075760336	19528	1525	6	0	65826
1313654623	845015943	58057	5541	6	0	39025
1313654379	4075763607	43323	65500	6	0	90354
2269530253	2744436762	8676	30211	6	0	951
2269530255	845015941	1974	61604	6	0	18925
619164244	1506947619	15196	1704	6	0	35280
3951045291	1506947679	53083	1489	6	0	29512
713623911	2521613913	30741	28546	6	0	108568
3955730378	1506947804	44646	487	6	0	105085
618763489	2728658044	31805	45659	1	0	106394
2269530255	4075761020	38521	27000	6	0	2345
1313654560	4075761552	30045	1706	6	0	50615
3951045259	1506947647	31004	32200	6	0	45871
2269530252	4075761009	36256	1302	6	0	44047
619163973	2744438753	12714	32201	6	0	89430
619164314	2744436752	2650	31000	6	0	52318
619164305	2744436740	50099	1608	6	0	79613
3951045291	1506947632	22294	443	6	0	20882
3951045369	4075761020	7128	1704	6	0	30375
3951045290	1506947621	4592	30899	17	0	10040
619164365	2744436762	26096	2026	6	0	9133
619164363	2744437144	63622	1715	6	0	53418
619067236	2744436760	62232	1525	6	0	86395
2269530278	4075760896	10175	2110	6	0	63547
3951045062	1506947707	57946	1715	6	0	79098
1313653965	845015946	2426	13067	6	0	95447
2269530351	845017381	61926	1521	6	0	86970
619164362	845015945	47924	55444	6	0	20852
3951045290	2744448182	7590	1521	6	0	73533
3951045310	2744437940	35695	1521	6	0	76064
3951044869	2744436940	10967	20	6	0	82650
3951045296	1506947618	62936	1701	6	0	43781
619163756	2744437240	16159	2308	6	0	85911
3951045291	4075761022	57156	5541	6	0	4176
1314535542	845014672	10229	61000	6	0	103354
2269530253	4075761020	22692	1602	6	0	969
619127200	845015944	37690	1526	6	0	86541
2269531345	2745997011	24054	49639	6	0	103317
619148994	2744436761	63686	60875	6	0	97327
619164361	2744436736	9672	1311	6	0	50053
2278601949	931651334	47976	31952	1	0	107760
3951045290	1506947724	59581	5555	6	0	35966
3951043429	4075759910	58710	1712	6	0	91640
2269530269	845017522	39788	1717	6	0	82518
1313654596	4075761501	36333	2110	6	0	79719
2269530252	845015947	55060	32203	6	0	37768
3951045300	4075760660	13311	6888	6	0	67568
2269530251	845011513	48940	1540	6	0	79798
2269530252	845013950	12880	1724	6	0	60556
3951045295	2744436767	48599	5555	6	0	18488
2602743782	4075751893	47485	26158	17	0	107775
2269530249	845015994	39258	4646	6	0	40493
1313656826	4075760997	28503	1521	6	0	80177
2269530327	845015993	60798	1489	6	0	64551
1313654712	4075761020	14193	6789	6	0	35229
619164353	2744437036	16149	6789	17	0	65345
2269530206	845015941	38106	1733	6	0	37949
1313654562	845015990	29806	1734	6	0	32983
3951045295	1506947625	63693	1724	6	0	24005
2269530255	2744437384	39667	5540	6	0	56415
2269530267	4075761013	1802	1711	6	0	38358
619164362	1506947619	56221	32200	6	0	2772
619163910	2744436745	7577	4646	6	0	68737
1313654563	1506947617	9194	1707	6	0	7227
3951045290	1506947616	3929	6888	6	0	4316
619164366	2744436763	30686	5542	6	0	11174
619164359	1506947625	41947	1712	6	0	30168
1313654564	1506947616	62845	1715	6	0	14706
1313654606	1506947865	65408	30211	6	0	77952
1313654565	845015936	36890	1712	6	0	18755
1313654764	1506947624	5262	1703	6	0	81585
2269530299	4075761017	59484	50555	6	0	92524
2269530276	2744438589	36066	135	6	0	80879
2269530255	2744436813	50345	7528	6	0	74833
3951045283	2744437126	61363	1521	6	0	65138
3951045294	1506911349	62260	1233	6	0	98558
2269530632	845015639	15128	1540	6	0	85840
619164174	845015949	4068	14753	6	0	57673
1313654561	1506947616	9371	6789	6	0	5001
619164361	845015940	15779	61501	6	0	9451
619164367	2744435704	37688	1733	6	0	74757
619164361	845015938	15027	1623	6	0	37415
2269530253	2744436761	64048	1489	6	0	4710
619164358	845015942	22353	61207	6	0	37355
1313654542	1506947260	41941	1648	6	0	89649
2269531032	845015941	35184	61404	6	0	70590
1313654588	1506866191	49924	1521	6	0	91940
619164375	2744443094	8958	30804	6	0	85267
3951045280	1506947622	47446	7524	6	0	65991
619164401	2744436761	56057	55444	17	0	34552
619164923	2744436767	30391	6789	6	0	69635
619164366	845016155	18560	24454	6	0	95492
3951038126	1506947618	43390	5540	6	0	70522
1313654561	4075761021	9829	7522	6	0	30859
3951044728	1506947617	45518	6888	6	0	60307
2269530245	4075761023	1550	1734	6	0	16880
1313654562	4075761021	13501	1525	6	0	2486
1313654561	4075761022	44740	20001	6	0	19048
619164383	2744436759	49571	61003	6	0	58014
3951045291	2744436762	4562	57287	6	0	76039
619164363	1506947619	2125	1719	6	0	30730
619164363	845016040	49253	1705	6	0	39789
3951354505	1506947246	55904	8296	17	0	104498
619164365	2744436763	49072	6889	17	0	11231
2269530253	845015942	7029	5631	6	0	4609
2269530251	4075760917	42020	2115	6	0	45529
1313654561	845015943	33274	443	6	0	5033
2269530250	845006381	10194	1704	6	0	79793
1313643873	4075761010	51369	24230	17	0	101260
1313654680	845015942	9564	1388	6	0	77183
1313654562	4075761023	18730	15126	6	0	7207
2269530249	2744436759	45209	19856	6	0	26321
2269537739	845015940	40930	5541	6	0	72749
2269530552	4075761019	62944	26144	17	0	98292
3951045039	1506947707	6583	1704	6	0	79072
1197771424	4075761072	54463	25310	6	0	104405
1313654561	4075761076	12612	62500	6	0	61394
3951045289	4075761022	49806	21	6	0	9539
1313654557	1506947645	47084	5541	6	0	45988
2269530304	845015944	12205	61602	6	0	69655
1313654560	1506947643	55929	50898	6	0	88349
1313652997	4075760985	28915	1707	6	0	79952
1313653357	1506947616	64663	5555	6	0	64073
2269530252	845015957	1762	6790	6	0	17830
619164360	2744436763	16480	1489	6	0	1708
2269530315	4075760933	26665	46137	1	0	95818
619164273	1506947606	5232	1433	6	0	62002
3951045282	1506947652	31995	30211	6	0	49047
1313654729	4075761021	16514	5555	6	0	35177
2269530271	845015940	57245	61003	6	0	37737
2269230993	844482922	50388	1638	6	0	105059
3951045290	4075761022	25208	14753	6	0	4361
2269530240	845015942	40966	8082	17	0	61312
3951045290	1506947619	24666	2115	6	0	438
1313654573	1506947620	36224	61200	6	0	48438
619164352	2744436762	5547	20001	6	0	31189
1313654561	4075761020	57161	1525	6	0	1352
2269530281	845015965	4607	21	6	0	45946
619164359	2744437758	24237	5543	6	0	64835
2269530253	2744436762	58906	1704	6	0	724
2269530165	2744436765	42611	295	1	0	94208
619164369	845015953	14603	1433	6	0	44527
1313654575	4075761092	20710	1221	6	0	54286
3951173379	1506947635	5015	2816	17	0	102570
619164360	845004552	37817	21	6	0	76984
1313654530	4075763400	29297	32200	6	0	84963
1313654562	4075760984	53006	1650	6	0	33025
3951045107	2744436978	23452	1521	6	0	82641
3951045669	1506947853	33756	6849	6	0	87625
2269530320	4092687855	5132	64524	6	0	102842
619164360	1506947617	20091	62105	6	0	18418
2269530252	1506947619	53566	32201	6	0	3233
3951045290	1506947598	14169	1724	6	0	23474
3951045301	2744436762	48659	61907	6	0	43491
1313654561	845015990	2064	1734	6	0	29274
2269530244	845015956	4873	5540	6	0	36362
2269531024	4075761019	37875	28891	6	0	94667
1313654563	845015940	15034	55444	6	0	2595
3951045284	1506947618	19400	6000	6	0	11317
619256334	1506949534	16230	4882	6	0	105556
1313654567	845015940	53635	31000	6	0	11081
1313654655	845015965	7331	1734	6	0	58190
1313645694	1506947596	36063	1704	6	0	89749
1313654172	4075763736	14159	5631	6	0	91518
3951045875	4075761022	50550	31153	17	0	98597
3951045497	1506947618	41502	19856	6	0	46388
1313653964	4075761541	26826	1715	6	0	87266
1313654566	1506947436	27444	2308	6	0	63891
1313654561	4075761022	49476	1715	6	0	4953
2269530255	845015941	64742	1521	17	0	5527
619164360	845015943	21048	1712	6	0	5346
3951045264	1506947616	14225	5540	17	0	34298
3951045284	4075682778	52071	29884	1	0	99217
2309536909	2373759335	10593	64172	1	0	108667
3951045288	1506947616	10432	61705	6	0	23905
619164361	2744436760	58601	1433	17	0	6620
3951045368	4075761023	27795	512	6	0	36745
2269530271	845015643	42041	62004	6	0	81799
619164645	1506947617	3137	8953	1	0	94413
2269530254	845013180	64291	1724	6	0	66129
619164363	2744436800	52492	1724	17	0	39785
2269530315	845015941	9287	5540	6	0	30456
2269530247	845015980	49588	1632	6	0	75011
3951045294	2744436754	2170	15126	6	0	26275
619163989	2744436780	17752	1708	6	0	76619
1313653967	4075760937	14749	1734	6	0	79172
3951045295	2744436764	51979	80	6	0	21644
619164377	2744436766	14169	1433	6	0	27172
3951045299	2744436762	1828	6890	17	0	19594
3951045291	1506947622	3642	1705	6	0	7390
3951045291	1506949515	60199	19856	6	0	62909
3951045290	2744436760	27382	20003	6	0	19036
2269530254	4075761020	32954	2308	6	0	5529
3951045295	1506947709	21688	2206	6	0	66810
619164176	2744436737	29186	62707	6	0	78414
619164370	1506947617	46249	443	6	0	28442
619164408	2744436762	23101	65500	6	0	28109
2269530251	2744436777	34113	5632	6	0	34794
1313654588	845015855	40964	1733	6	0	63354
1313653941	4075761010	60094	5555	6	0	65947
1313654542	4075760128	53765	20	6	0	80903
2269531317	845015940	3079	1712	6	0	59525
3951046297	1506947597	15041	30211	6	0	79883
619164384	2744437042	39654	1489	6	0	73769
1313654563	845015936	23406	443	6	0	16562
2269530247	4075761018	4737	6849	6	0	22936
2269530278	2744436765	5245	6889	6	0	40804
2269530254	845016034	2893	1489	6	0	39627
619164361	2744436739	63236	2051	6	0	21477
619164361	1506947619	8028	6889	6	0	1636
1313654566	4075761023	31154	1731	6	0	43592
3951045291	1506944607	26451	25321	1	0	95834
619164361	2744436749	14310	31000	6	0	21494
3951045282	2744436918	52600	1707	6	0	57727
619164361	2744390178	61523	30210	6	0	80054
619164666	2744436973	46638	6790	6	0	79571
2269530254	4075761020	18679	32201	17	0	5564
1313654572	845015940	44589	1741	6	0	42727
659089465	2747035339	54208	60771	17	0	108386
1313726156	4075761013	536	1433	6	0	89800
3951044965	1506947618	51269	1711	6	0	49535
1313654561	4075761012	41284	1627	6	0	43715
3951045290	2744436761	48723	1717	6	0	4416
619164367	2744438638	10655	443	6	0	67953
3951045300	2744436762	26020	15126	6	0	19662
3951045155	1506947711	33233	48315	6	0	95826
619164362	2744436771	61794	30804	6	0	28815
619164352	1506947629	13942	5555	6	0	30161
3951092559	1506947616	16121	1489	6	0	83660
3951045283	1506947631	4600	1750	6	0	61659
1313630089	4075760672	48502	1708	6	0	93344
3951045225	1506947618	49994	30804	6	0	37875
619164360	2744436791	25019	62009	6	0	48551
2269530241	845018289	20266	1724	6	0	80407
619164361	2744437366	51425	1715	6	0	50706
3951045288	1506947625	12712	32201	6	0	17267
1313654620	4075761013	58940	1715	6	0	48887
2269530254	845015944	21971	61401	6	0	42667
1313654583	4075761010	43362	1706	6	0	38428
3951045293	1506947619	17096	1607	6	0	37481
619164357	2744436745	29257	1600	6	0	39440
2269530253	845015400	2671	23854	6	0	93567
1313654561	4075761023	41713	62230	6	0	25029
619164089	1506947643	19676	1704	6	0	72384
3951089831	1506949862	46126	43065	6	0	101396
2269530249	4075761022	62927	1521	17	0	14596
619164358	2744436959	22355	1550	6	0	57972
619164360	2744436761	16030	1724	6	0	5300
1313654561	4075761022	9397	3745	6	0	4952
1313654616	4075761011	39418	3745	6	0	48865
3951045310	1506949541	26568	1708	6	0	80527
2269530241	1506947619	47262	1433	6	0	14090
619164395	1506947682	49062	1717	6	0	63681
619163944	2744436762	46764	61903	6	0	66873
2269530243	845015989	11343	6849	6	0	45202
2269531807	845016063	26716	1717	6	0	82954
1313654560	4075761016	63013	62007	17	0	26107
1313654570	4075761018	49051	55444	6	0	23017
1313654561	4075761022	22290	1711	6	0	4942
1313654572	4075760962	47261	1521	17	0	45255
1313654541	4075761003	5238	1521	6	0	45974
2269530241	2744436760	1694	1704	6	0	16909
1313654565	4075761003	34977	61300	6	0	55451
3951045289	4075734628	62891	65500	6	0	86415
619160299	2744436765	45035	6889	6	0	76877
2269530982	845015939	58745	1433	6	0	64946
3951045295	1506947619	43617	62404	6	0	25931
3951045288	1506947600	11544	65500	6	0	28557
1313654561	845015940	5490	1489	6	0	1252
1313654564	1506947616	59929	5542	6	0	14694
3951045294	1506947617	1672	1734	6	0	12620
1313654587	4075761000	8956	1706	6	0	44428
2269530253	845015936	15696	30211	6	0	10253
2269530137	845015770	6692	1521	6	0	78476
2269530252	2744436760	52216	15121	6	0	6171
2269530246	845011915	62829	1521	6	0	81350
1313654560	4075760997	21146	2308	6	0	21239
1313654286	4075765409	62139	31000	6	0	90347
619164406	1506947616	46910	1433	6	0	34495
3951045293	1506947627	40170	37502	6	0	89467
619164360	2744437248	3196	1521	6	0	48692
2269536361	845015940	16895	27000	6	0	72742
619164350	2744436737	49946	1715	6	0	58217
619164510	2744436966	41228	1526	6	0	79565
1313654534	4075761015	21951	5631	6	0	47574
619164550	1506947619	20860	1489	6	0	46679
619164567	1506947619	57962	1734	6	0	46758
1313654547	4075761007	31679	27400	6	0	52792
3951045291	2744436932	50139	1734	6	0	35925
1313654528	845015910	50432	44070	6	0	95428
1313654564	1506947646	48979	1489	6	0	33678
3951045263	2744437821	54099	1715	6	0	80847
619165175	2744436753	16790	3745	6	0	72047
1313654561	4075760778	39692	2308	6	0	44883
3951045288	4075761013	38579	20	6	0	20540
2269500386	845015937	3568	53616	6	0	98833
2269530253	845015940	47481	21	17	0	3501
1313654566	4075752812	25429	1650	6	0	79802
1313654566	845015929	62719	80	6	0	45818
619164329	845015632	58013	26548	1	0	96715
3951045300	1506947617	11507	27400	6	0	19277
2269530254	2744436762	22871	30804	17	0	5583
3951045281	4075761011	45909	32201	6	0	33929
619164362	1506947627	34473	30899	6	0	20823
1313653669	4075761006	5859	61406	6	0	86673
619164361	2744475308	9048	1705	6	0	83518
2269530268	2744436762	49737	1706	6	0	19738
2269531164	4075761008	42011	6000	6	0	71986
1313653454	845015960	24489	1521	6	0	75956
619164262	845015949	16779	14753	6	0	57673
2269530251	4075761013	62675	62233	6	0	56028
2269530240	845015941	62544	30899	6	0	14138
2269530241	845015940	33334	12050	6	0	14212
2269530246	848537239	36831	48277	17	0	104329
3951320337	1506947618	40501	13625	17	0	101682
3951045284	4075760986	40734	1708	6	0	42774
619164384	2744204016	15417	31426	17	0	103329
2269530347	845015940	62848	80	6	0	31555
3951045286	1506947619	5680	1717	6	0	11424
2269530320	2744436811	50585	1733	6	0	65425
3951045287	1506947618	58325	4646	6	0	11328
619152505	2744436762	25468	62406	6	0	84294
2269530475	845015941	3748	30804	6	0	46466
2269539872	2744436799	43739	21002	6	0	98450
1313654560	4075761021	23095	1221	17	0	3580
1313664496	4075761023	52254	3031	6	0	77249
619164365	845015007	31481	2121	6	0	70073
3951045281	4075761019	30515	1526	6	0	27247
2269542772	843099346	8373	2822	1	0	103834
3951045290	1506947619	9705	61401	6	0	9217
1313654776	845015778	22267	1526	6	0	79347
2269530249	4075761020	33202	1550	6	0	10944
1313654562	1506947617	46004	55444	6	0	9735
1311584059	4075760982	2702	25196	6	0	101832
619164205	845015940	12270	1352	6	0	38214
619164353	2744436961	44373	1526	6	0	54318
2269530265	2744436741	24746	5541	6	0	44400
619164363	1506948596	48576	60498	6	0	95049
619152599	845015871	1975	1708	6	0	90473
2269530206	845015987	56014	1613	6	0	86502
619164361	845015942	33319	1525	6	0	5197
2269530246	2744436761	38013	1712	6	0	20240
2269530243	4075761020	36865	32200	6	0	14222
619164353	2744436774	291	6889	6	0	42920
619164354	2744436761	18850	1705	6	0	17068
1313654542	4075761038	24991	30211	6	0	69135
619163817	2744436761	9307	1734	6	0	60464
1313654654	4075761021	39496	1490	6	0	30601
619059333	810425844	42403	45409	6	0	107354
3951045290	1506947631	6357	15126	6	0	13234
2269530254	2744436762	64112	62213	6	0	24991
3951045289	2744435222	43537	3031	6	0	69864
619164200	2744436754	27640	1711	6	0	57647
619164360	845015991	55869	1708	6	0	29444
1313654583	845015976	3791	1521	6	0	49360
3951045285	1506947630	60040	61119	6	0	61096
2269530254	845015047	29125	6890	6	0	53487
3951045248	4075761008	12867	1708	6	0	47419
3951045303	1506947626	50579	1717	17	0	38326
619164360	2744436763	6802	1602	6	0	1740
2269570882	844954641	44494	45089	6	0	103336
2269540352	845015964	40743	42577	6	0	97534
2409391275	845057755	43316	41340	6	0	106906
619164293	1506948075	17081	15466	6	0	96427
3951045288	4075760259	31146	1526	6	0	62052
2269530252	2744436808	54979	135	6	0	32359
425092683	2744778247	7996	62368	17	0	108647
619164907	2744436770	32781	21	6	0	78214
1313654561	4075761021	58881	31000	6	0	1229
1313654699	845015940	16431	1433	6	0	35203
3951045552	2744436796	48659	1705	6	0	70938
2269530847	845015936	2899	55444	6	0	64951
619154184	1506947619	36747	2121	6	0	72824
619164858	3129939285	45193	47456	6	0	105541
2269520625	845015942	45034	1605	6	0	89930
619164363	2744434745	61352	1705	6	0	66198
2269530345	4075760951	12688	1489	6	0	67167
3951045291	2744436759	63824	27400	6	0	15099
3951044701	1506975424	53300	21294	6	0	100453
2269530191	2744436895	1603	36663	17	0	99898
1313654566	4075761021	60235	62229	6	0	30348
619164348	845015940	57620	3031	6	0	31833
3951045332	1506947617	30703	27000	6	0	38904
1313654701	4075761001	22700	2051	6	0	62593
619164400	2744436763	40717	1721	6	0	61512
619164360	1506947705	12551	12813	6	0	91490
2269530297	845016161	8708	1489	6	0	80874
619132669	2744437094	12295	1525	6	0	92689
619164363	845015942	10537	3745	6	0	7326
619164361	1506947621	40239	5540	6	0	10581
1313654566	845015948	63667	30804	6	0	26469
3951045288	1506949216	29153	1733	6	0	69837
1313654562	845015943	4419	15126	6	0	7197
619164378	2744436762	33920	6849	6	0	16323
1313654560	1506947608	58675	14753	6	0	29171
619164360	2744437100	15784	1707	6	0	42595
2269530252	2744436788	59484	1708	6	0	23514
